,0,1,2,3,4
0,0.6838905235160035,0.6629623583686185,0.6464972682324599,0.7017929331190529,0.6522810897447362
1,0.6712041724269995,0.6695402560680616,0.6505536517274522,0.6843130482605291,0.6681862169080154
2,0.6725334672183582,0.6505536517274522,0.6376552470858001,0.6838905235160035,0.643222848067331
3,0.6661785831349245,0.6775473479715015,0.6503088027272093,0.6834961771903917,0.6173926701570608
4,0.6821979922951346,0.659684964445886,0.628280674084783,0.6891252990125368,0.6497800792319215
5,0.6877092902356138,0.6627400761343215,0.6568825198409887,0.6704565171762688,0.6464977531525952
6,0.6771563805758685,0.6674640160387214,0.6058155926850892,0.6857989599996334,0.6524388554652772
7,0.6704565171762688,0.6721251227022773,0.6343816509577781,0.6779662327360028,0.6332872799069794
8,0.6754708444789171,0.6817149039507322,0.6464972682324599,0.710291591422102,0.6365271704356292
9,0.6894665496677616,0.6656179800777741,0.6481135126625385,0.708126750172311,0.6489285553431163
10,0.6712041724269995,0.6607839426793823,0.6381623908618217,0.6902336990605056,0.6475945391515654
11,0.6691180765633811,0.6599196292713915,0.6257871284799562,0.6902336990605056,0.6624528460911893
12,0.6864786299969802,0.6665109631090376,0.6472640471967481,0.7014745332691211,0.6399552595975274
13,0.6712041724269995,0.6511223966929884,0.6466499801953075,0.6764576649060207,0.6458191516888342
14,0.6834961771903917,0.6634872478247414,0.6184654778960297,0.7199402198876695,0.6365271704356292
15,0.6623143549468994,0.6791709814027772,0.6442247836139157,0.6984639270085102,0.665290496634964
16,0.6701238478527626,0.6668015094863181,0.6478040589730027,0.6936156988309956,0.6464977531525952
17,0.6564125407323089,0.6695402560680616,0.6409362561594264,0.6701238478527626,0.6555225983190609
18,0.6555459218987126,0.6951433190283911,0.6444936051025516,0.6738022206914743,0.6680390234736409
19,0.6720624635090602,0.6791709814027772,0.6327778042742065,0.6868605636347418,0.6406540370051909
20,0.648811842467262,0.6607839426793823,0.6559120696143074,0.691314106306021,0.6461064432063232
21,0.6838905235160035,0.6629623583686185,0.6464972682324599,0.7017929331190529,0.6522810897447362
22,0.6712041724269995,0.6695402560680616,0.6505536517274522,0.6843130482605291,0.6681862169080154
23,0.6725334672183582,0.6505536517274522,0.6376552470858001,0.6838905235160035,0.643222848067331
24,0.6661785831349245,0.6775473479715015,0.6503088027272093,0.6834961771903917,0.6173926701570608
25,0.6821979922951346,0.659684964445886,0.628280674084783,0.6891252990125368,0.6497800792319215
26,0.6877092902356138,0.6627400761343215,0.6568825198409887,0.6704565171762688,0.6464977531525952
27,0.6771563805758685,0.6674640160387214,0.6058155926850892,0.6857989599996334,0.6524388554652772
28,0.6704565171762688,0.6721251227022773,0.6343816509577781,0.6779662327360028,0.6332872799069794
29,0.6754708444789171,0.6817149039507322,0.6464972682324599,0.710291591422102,0.6365271704356292
30,0.6894665496677616,0.6656179800777741,0.6481135126625385,0.708126750172311,0.6489285553431163
31,0.6712041724269995,0.6607839426793823,0.6381623908618217,0.6902336990605056,0.6475945391515654
32,0.6691180765633811,0.6599196292713915,0.6257871284799562,0.6902336990605056,0.6624528460911893
33,0.6864786299969802,0.6665109631090376,0.6472640471967481,0.7014745332691211,0.6399552595975274
34,0.6712041724269995,0.6511223966929884,0.6466499801953075,0.6764576649060207,0.6458191516888342
35,0.6834961771903917,0.6634872478247414,0.6184654778960297,0.7199402198876695,0.6365271704356292
36,0.6623143549468994,0.6791709814027772,0.6442247836139157,0.6984639270085102,0.665290496634964
37,0.6701238478527626,0.6668015094863181,0.6478040589730027,0.6936156988309956,0.6464977531525952
38,0.6564125407323089,0.6695402560680616,0.6409362561594264,0.6701238478527626,0.6555225983190609
39,0.6555459218987126,0.6951433190283911,0.6444936051025516,0.6738022206914743,0.6680390234736409
40,0.6720624635090602,0.6791709814027772,0.6327778042742065,0.6868605636347418,0.6406540370051909
41,0.648811842467262,0.6607839426793823,0.6559120696143074,0.691314106306021,0.6461064432063232
42,0.668663088769078,0.6538509448152979,0.6401758018254415,0.6738022206914743,0.6365271704356292
43,0.6712041724269995,0.6637900307995046,0.6498977445151678,0.6987952327299138,0.6589566873756049
44,0.6758691241815981,0.6632113879545252,0.6466499801953075,0.7058849242184817,0.62339821450794
45,0.6864786299969802,0.6466499801953075,0.6662474203087131,0.7017929331190529,0.639488769781344
46,0.6678362030510019,0.6538509448152979,0.653359136073859,0.692460017721492,0.6365271704356292
47,0.6637900307995046,0.678662449561967,0.6662474203087131,0.7025155670339611,0.6491907890245837
48,0.6521746457934934,0.6731339929907565,0.6627400761343215,0.6779662327360028,0.6338268302476631
